Transaction ID,Student ID,Book Title,Course and Year,Date Borrowed
20231230-001,2021-73344-LQ-0,English Grammar and Composition,BSMM-4,30/12/2023
20231230-001,2021-73344-LQ-0,Research Writing Techniques,BSMM-4,30/12/2023
20230429-001,2023-63178-LQ-0,English Grammar and Composition,BSAM-2,29/04/2023
20230429-001,2023-63178-LQ-0,Philippine History,BSAM-2,29/04/2023
20230429-001,2023-63178-LQ-0,Research Writing Techniques,BSAM-2,29/04/2023
20230301-001,2024-52691-LQ-0,Research Writing Techniques,BSOA-1,01/03/2023
20230301-001,2024-52691-LQ-0,English Grammar and Composition,BSOA-1,01/03/2023
20230301-001,2024-52691-LQ-0,Philippine History,BSOA-1,01/03/2023
20230311-001,2021-50776-LQ-0,Research Writing Techniques,BSOA-4,11/03/2023
20230311-001,2021-50776-LQ-0,English Grammar and Composition,BSOA-4,11/03/2023
20231231-001,2022-33926-LQ-0,Research Writing Techniques,BSAM-3,31/12/2023
20230111-001,2022-65584-LQ-0,Web Development,DICT-3,11/01/2023
20240319-002,2024-65629-LQ-0,English Grammar and Composition,BEED-1,19/03/2024
20240319-002,2024-65629-LQ-0,Philippine History,BEED-1,19/03/2024
20240319-002,2024-65629-LQ-0,Research Writing Techniques,BEED-1,19/03/2024
20240415-001,2023-46441-LQ-0,English Grammar and Composition,BPA-2,15/04/2024
20240415-001,2023-46441-LQ-0,Research Writing Techniques,BPA-2,15/04/2024
20231128-002,2023-57567-LQ-0,Philippine History,BEED-2,28/11/2023
20231128-002,2023-57567-LQ-0,English Grammar and Composition,BEED-2,28/11/2023
20230213-003,2023-71145-LQ-0,Research Writing Techniques,BPA-2,13/02/2023
20230213-003,2023-71145-LQ-0,Philippine History,BPA-2,13/02/2023
20230213-003,2023-71145-LQ-0,English Grammar and Composition,BPA-2,13/02/2023
20240204-001,2024-52414-LQ-0,Assessment of Learning,BSED-1,04/02/2024
20240204-001,2024-52414-LQ-0,Curriculum Development,BSED-1,04/02/2024
20231228-002,2023-57121-LQ-0,Vehicle Maintenance,DCvET-2,28/12/2023
20231228-002,2023-57121-LQ-0,Automotive Servicing,DCvET-2,28/12/2023
20231003-001,2021-96617-LQ-0,Digital Logic Design,BSEE-4,03/10/2023
20231003-001,2021-96617-LQ-0,Electric Circuits,BSEE-4,03/10/2023
20231003-001,2021-96617-LQ-0,Power Systems,BSEE-4,03/10/2023
20240121-001,2022-82387-LQ-0,English Grammar and Composition,DOMT-3,21/01/2024
20240121-001,2022-82387-LQ-0,Research Writing Techniques,DOMT-3,21/01/2024
20240121-001,2022-82387-LQ-0,Philippine History,DOMT-3,21/01/2024
20230831-001,2024-36937-LQ-0,Vehicle Maintenance,DCvET-1,31/08/2023
20230831-001,2024-36937-LQ-0,Automotive Servicing,DCvET-1,31/08/2023
20240529-001,2024-58940-LQ-0,English Grammar and Composition,BPA-1,29/05/2024
20240109-001,2024-27589-LQ-0,Advanced Financial Accounting,BSA-1,09/01/2024
20240601-001,2024-46905-LQ-0,Building Utilities,BSARCHI-1,01/06/2024
20231120-001,2023-37569-LQ-0,Vehicle Maintenance,DCvET-2,20/11/2023
20231120-001,2023-37569-LQ-0,Automotive Servicing,DCvET-2,20/11/2023
20231003-002,2022-22747-LQ-0,Cost Accounting,BSA-3,03/10/2023
20230330-001,2021-35985-LQ-0,Architectural Design,BSARCHI-4,30/03/2023
20230330-001,2021-35985-LQ-0,Building Utilities,BSARCHI-4,30/03/2023
20230614-001,2023-39720-LQ-0,Research Writing Techniques,DOMT-2,14/06/2023
20230614-001,2023-39720-LQ-0,English Grammar and Composition,DOMT-2,14/06/2023
20230116-002,2024-52290-LQ-0,Philippine History,BEED-1,16/01/2023
20230116-002,2024-52290-LQ-0,English Grammar and Composition,BEED-1,16/01/2023
20230116-002,2024-52290-LQ-0,Research Writing Techniques,BEED-1,16/01/2023
20230729-001,2024-85652-LQ-0,Housekeeping Management,BSHM-1,29/07/2023
20240325-001,2024-41183-LQ-0,Structural Analysis,BSCE-1,25/03/2024
20240325-001,2024-41183-LQ-0,Hydraulics,BSCE-1,25/03/2024
20230711-001,2021-76744-LQ-0,Advanced Financial Accounting,BSA-4,11/07/2023
20230711-001,2021-76744-LQ-0,Auditing Theory,BSA-4,11/07/2023
20230711-001,2021-76744-LQ-0,Taxation Law,BSA-4,11/07/2023
20230818-001,2024-13763-LQ-0,Philippine History,BEED-1,18/08/2023
20230515-001,2024-59379-LQ-0,Advanced Financial Accounting,BSA-1,15/05/2023
20230515-001,2024-59379-LQ-0,Cost Accounting,BSA-1,15/05/2023
20230515-001,2024-59379-LQ-0,Taxation Law,BSA-1,15/05/2023
20240320-001,2024-73608-LQ-0,Web Development,DICT-1,20/03/2024
20240320-001,2024-73608-LQ-0,IT Fundamentals,DICT-1,20/03/2024
20230408-002,2021-07101-LQ-0,Electric Circuits,BSEE-4,08/04/2023
20230408-002,2021-07101-LQ-0,Power Systems,BSEE-4,08/04/2023
20230408-002,2021-07101-LQ-0,Digital Logic Design,BSEE-4,08/04/2023
20231027-002,2022-57958-LQ-0,Philippine History,BSBIO-3,27/10/2023
20231027-002,2022-57958-LQ-0,Research Writing Techniques,BSBIO-3,27/10/2023
20231027-002,2022-57958-LQ-0,English Grammar and Composition,BSBIO-3,27/10/2023
20240323-001,2021-28765-LQ-0,Architectural Design,BSARCHI-4,23/03/2024
20240323-001,2021-28765-LQ-0,Building Utilities,BSARCHI-4,23/03/2024
20230413-002,2023-18592-LQ-0,Philippine History,BSMM-2,13/04/2023
20230413-002,2023-18592-LQ-0,English Grammar and Composition,BSMM-2,13/04/2023
20230516-001,2021-36541-LQ-0,English Grammar and Composition,BSMM-4,16/05/2023
20230516-001,2021-36541-LQ-0,Philippine History,BSMM-4,16/05/2023
20230601-001,2022-54604-LQ-0,Research Writing Techniques,BSND-3,01/06/2023
20230601-001,2022-54604-LQ-0,Philippine History,BSND-3,01/06/2023
20230726-003,2022-64971-LQ-0,English Grammar and Composition,BSBIO-3,26/07/2023
20230726-003,2022-64971-LQ-0,Philippine History,BSBIO-3,26/07/2023
20230114-002,2021-73028-LQ-0,English Grammar and Composition,BSOA-4,14/01/2023
20230114-002,2021-73028-LQ-0,Philippine History,BSOA-4,14/01/2023
20230114-002,2021-73028-LQ-0,Research Writing Techniques,BSOA-4,14/01/2023
20240318-001,2023-77360-LQ-0,English Grammar and Composition,BSAM-2,18/03/2024
20240318-001,2023-77360-LQ-0,Philippine History,BSAM-2,18/03/2024
20230331-002,2023-15202-LQ-0,English Grammar and Composition,DOMT-2,31/03/2023
20230331-002,2023-15202-LQ-0,Research Writing Techniques,DOMT-2,31/03/2023
20230914-002,2022-87421-LQ-0,Basic Programming,DCpET-3,14/09/2023
20230413-003,2022-71433-LQ-0,Philippine History,BSMM-3,13/04/2023
20230413-003,2022-71433-LQ-0,English Grammar and Composition,BSMM-3,13/04/2023
20230413-003,2022-71433-LQ-0,Research Writing Techniques,BSMM-3,13/04/2023
20230907-001,2023-04805-LQ-0,Research Writing Techniques,DOMT-2,07/09/2023
20230907-001,2023-04805-LQ-0,English Grammar and Composition,DOMT-2,07/09/2023
20230907-001,2023-04805-LQ-0,Philippine History,DOMT-2,07/09/2023
20230427-001,2024-00110-LQ-0,Principles of Marketing,BSBA-1,27/04/2023
20231205-001,2023-62124-LQ-0,Philippine History,BSND-2,05/12/2023
20231205-001,2023-62124-LQ-0,English Grammar and Composition,BSND-2,05/12/2023
20231113-001,2023-13612-LQ-0,Research Writing Techniques,BPA-2,13/11/2023
20230508-002,2022-38222-LQ-0,Philippine History,BSOA-3,08/05/2023
20230508-002,2022-38222-LQ-0,Research Writing Techniques,BSOA-3,08/05/2023
20230606-001,2024-12036-LQ-0,Computer Networks,BSIT-1,06/06/2023
20230606-001,2024-12036-LQ-0,Artificial Intelligence,BSIT-1,06/06/2023
20230719-002,2024-91167-LQ-0,Food and Beverage Services,BSHM-1,19/07/2023
20230719-002,2024-91167-LQ-0,Housekeeping Management,BSHM-1,19/07/2023
20240522-001,2021-50077-LQ-0,English Grammar and Composition,BEED-4,22/05/2024
20240522-001,2021-50077-LQ-0,Research Writing Techniques,BEED-4,22/05/2024
20231207-001,2022-31310-LQ-0,Curriculum Development,BSED-3,07/12/2023
20231207-001,2022-31310-LQ-0,Assessment of Learning,BSED-3,07/12/2023
20231230-002,2023-24556-LQ-0,Introduction to Programming,BSIT-2,30/12/2023
20231230-002,2023-24556-LQ-0,Computer Networks,BSIT-2,30/12/2023
20231230-002,2023-24556-LQ-0,Database System Concepts,BSIT-2,30/12/2023
20230306-001,2024-05850-LQ-0,Geotechnical Engineering,BSCE-1,06/03/2023
20240322-001,2022-70984-LQ-0,Structural Analysis,BSCE-3,22/03/2024
20240322-001,2022-70984-LQ-0,Geotechnical Engineering,BSCE-3,22/03/2024
20230818-002,2021-91089-LQ-0,Research Writing Techniques,BSMM-4,18/08/2023
20230201-002,2023-12780-LQ-0,Research Writing Techniques,BSOA-2,01/02/2023
20230201-002,2023-12780-LQ-0,Philippine History,BSOA-2,01/02/2023
20230125-001,2023-74024-LQ-0,English Grammar and Composition,BEED-2,25/01/2023
20230711-002,2024-95314-LQ-0,Data Structures in C,BSIT-1,11/07/2023
20230711-002,2024-95314-LQ-0,Computer Networks,BSIT-1,11/07/2023
20230907-002,2021-32662-LQ-0,English Grammar and Composition,BEED-4,07/09/2023
20230328-002,2021-00844-LQ-0,English Grammar and Composition,BPA-4,28/03/2023
20230328-002,2021-00844-LQ-0,Philippine History,BPA-4,28/03/2023
20230328-002,2021-00844-LQ-0,Research Writing Techniques,BPA-4,28/03/2023
20230329-002,2023-20229-LQ-0,Vehicle Maintenance,DCvET-2,29/03/2023
20240517-001,2024-27663-LQ-0,Food and Beverage Services,BSHM-1,17/05/2024
20230227-001,2022-00665-LQ-0,Food and Beverage Services,BSHM-3,27/02/2023
20230227-001,2022-00665-LQ-0,Housekeeping Management,BSHM-3,27/02/2023
20240430-002,2023-08417-LQ-0,English Grammar and Composition,BEED-2,30/04/2024
20240430-002,2023-08417-LQ-0,Philippine History,BEED-2,30/04/2024
20231008-002,2024-76733-LQ-0,Philippine History,DOMT-1,08/10/2023
20231008-002,2024-76733-LQ-0,English Grammar and Composition,DOMT-1,08/10/2023
20231008-002,2024-76733-LQ-0,Research Writing Techniques,DOMT-1,08/10/2023
20230421-001,2024-89714-LQ-0,Philippine History,BSBIO-1,21/04/2023
20230421-001,2024-89714-LQ-0,English Grammar and Composition,BSBIO-1,21/04/2023
20230421-001,2024-89714-LQ-0,Research Writing Techniques,BSBIO-1,21/04/2023
20230618-001,2022-20585-LQ-0,Research Writing Techniques,BSBIO-3,18/06/2023
20230618-001,2022-20585-LQ-0,Philippine History,BSBIO-3,18/06/2023
20230618-001,2022-20585-LQ-0,English Grammar and Composition,BSBIO-3,18/06/2023
20231115-001,2022-00909-LQ-0,Hydraulics,BSCE-3,15/11/2023
20231115-001,2022-00909-LQ-0,Geotechnical Engineering,BSCE-3,15/11/2023
20231115-001,2022-00909-LQ-0,Structural Analysis,BSCE-3,15/11/2023
20240529-002,2022-51062-LQ-0,Computer Hardware,DCpET-3,29/05/2024
20230323-002,2022-39305-LQ-0,Building Utilities,BSARCHI-3,23/03/2023
20230323-002,2022-39305-LQ-0,Architectural Design,BSARCHI-3,23/03/2023
20230206-001,2024-47376-LQ-0,Philippine History,DOMT-1,06/02/2023
20230206-001,2024-47376-LQ-0,English Grammar and Composition,DOMT-1,06/02/2023
20230701-003,2024-29437-LQ-0,Research Writing Techniques,BSOA-1,01/07/2023
20230831-002,2022-31295-LQ-0,Basic Programming,DCpET-3,31/08/2023
20231228-003,2022-00052-LQ-0,Hydraulics,BSCE-3,28/12/2023
20231228-003,2022-00052-LQ-0,Structural Analysis,BSCE-3,28/12/2023
20231228-003,2022-00052-LQ-0,Geotechnical Engineering,BSCE-3,28/12/2023
20230727-003,2024-72899-LQ-0,Philippine History,BSBIO-1,27/07/2023
20230727-003,2024-72899-LQ-0,Research Writing Techniques,BSBIO-1,27/07/2023
20230727-003,2024-72899-LQ-0,English Grammar and Composition,BSBIO-1,27/07/2023
20240502-001,2023-88958-LQ-0,Research Writing Techniques,BSMM-2,02/05/2024
20240527-001,2023-81530-LQ-0,Automotive Servicing,DCvET-2,27/05/2024
20240405-003,2021-63436-LQ-0,Architectural Design,BSARCHI-4,05/04/2024
20240409-001,2022-36193-LQ-0,Digital Logic Design,BSEE-3,09/04/2024
20240409-001,2022-36193-LQ-0,Electric Circuits,BSEE-3,09/04/2024
20230417-002,2021-41601-LQ-0,Operations Management,BSBA-4,17/04/2023
20230417-002,2021-41601-LQ-0,Principles of Marketing,BSBA-4,17/04/2023
20230417-002,2021-41601-LQ-0,Business Ethics,BSBA-4,17/04/2023
20230826-001,2024-55874-LQ-0,Philippine History,DOMT-1,26/08/2023
20231031-001,2024-26871-LQ-0,Vehicle Maintenance,DCvET-1,31/10/2023
20240129-001,2022-22740-LQ-0,Web Development,DICT-3,29/01/2024
20240129-001,2022-22740-LQ-0,IT Fundamentals,DICT-3,29/01/2024
20230310-001,2024-79288-LQ-0,Cost Accounting,BSA-1,10/03/2023
20230717-002,2022-56996-LQ-0,Web Development,DICT-3,17/07/2023
20230717-002,2022-56996-LQ-0,IT Fundamentals,DICT-3,17/07/2023
20231208-001,2023-20557-LQ-0,Architectural Design,BSARCHI-2,08/12/2023
20231208-001,2023-20557-LQ-0,Building Utilities,BSARCHI-2,08/12/2023
20230518-001,2022-01968-LQ-0,English Grammar and Composition,BSBIO-3,18/05/2023
20240610-001,2024-59454-LQ-0,English Grammar and Composition,BSAM-1,10/06/2024
20230328-003,2024-18395-LQ-0,Research Writing Techniques,DOMT-1,28/03/2023
20230328-003,2024-18395-LQ-0,English Grammar and Composition,DOMT-1,28/03/2023
20230308-001,2023-90180-LQ-0,Business Ethics,BSBA-2,08/03/2023
20230308-001,2023-90180-LQ-0,Operations Management,BSBA-2,08/03/2023
20230308-001,2023-90180-LQ-0,Principles of Marketing,BSBA-2,08/03/2023
20230204-003,2023-24168-LQ-0,Research Writing Techniques,BSND-2,04/02/2023
20230204-003,2023-24168-LQ-0,Philippine History,BSND-2,04/02/2023
20230715-002,2022-93268-LQ-0,English Grammar and Composition,DOMT-3,15/07/2023
20230715-002,2022-93268-LQ-0,Research Writing Techniques,DOMT-3,15/07/2023
20240509-001,2024-57708-LQ-0,Research Writing Techniques,BPA-1,09/05/2024
20230624-001,2023-77292-LQ-0,Curriculum Development,BSED-2,24/06/2023
20230509-001,2021-14262-LQ-0,English Grammar and Composition,BSND-4,09/05/2023
20230509-001,2021-14262-LQ-0,Research Writing Techniques,BSND-4,09/05/2023
20230310-002,2024-43695-LQ-0,Philippine History,DOMT-1,10/03/2023
20230310-002,2024-43695-LQ-0,Research Writing Techniques,DOMT-1,10/03/2023
20230423-002,2023-95128-LQ-0,Housekeeping Management,BSHM-2,23/04/2023
20230423-002,2023-95128-LQ-0,Food and Beverage Services,BSHM-2,23/04/2023
20230310-003,2021-76528-LQ-0,Building Utilities,BSARCHI-4,10/03/2023
20230310-003,2021-76528-LQ-0,Architectural Design,BSARCHI-4,10/03/2023
20240303-001,2023-38468-LQ-0,Basic Programming,DCpET-2,03/03/2024
20230312-004,2021-03644-LQ-0,Auditing Theory,BSA-4,12/03/2023
20230525-002,2023-40310-LQ-0,Automotive Servicing,DCvET-2,25/05/2023
20230525-002,2023-40310-LQ-0,Vehicle Maintenance,DCvET-2,25/05/2023
20240202-001,2021-90839-LQ-0,Taxation Law,BSA-4,02/02/2024
20240202-001,2021-90839-LQ-0,Auditing Theory,BSA-4,02/02/2024
20240327-001,2024-23693-LQ-0,Research Writing Techniques,BSND-1,27/03/2024
20231125-001,2024-51481-LQ-0,Vehicle Maintenance,DCvET-1,25/11/2023
20231125-001,2024-51481-LQ-0,Automotive Servicing,DCvET-1,25/11/2023
20230122-001,2021-39697-LQ-0,Research Writing Techniques,BSBIO-4,22/01/2023
20230122-001,2021-39697-LQ-0,Philippine History,BSBIO-4,22/01/2023
20230122-001,2021-39697-LQ-0,English Grammar and Composition,BSBIO-4,22/01/2023
20230312-005,2023-02741-LQ-0,English Grammar and Composition,BSBIO-2,12/03/2023
20230312-005,2023-02741-LQ-0,Research Writing Techniques,BSBIO-2,12/03/2023
20230910-001,2022-80858-LQ-0,English Grammar and Composition,BSMM-3,10/09/2023
20230719-003,2024-19561-LQ-0,Taxation Law,BSA-1,19/07/2023
20230719-003,2024-19561-LQ-0,Auditing Theory,BSA-1,19/07/2023
20231217-001,2024-53886-LQ-0,Basic Programming,DCpET-1,17/12/2023
20240406-001,2022-48791-LQ-0,Philippine History,BSOA-3,06/04/2024
20240406-001,2022-48791-LQ-0,English Grammar and Composition,BSOA-3,06/04/2024
20240406-001,2022-48791-LQ-0,Research Writing Techniques,BSOA-3,06/04/2024
20231025-001,2022-95920-LQ-0,Philippine History,BSND-3,25/10/2023
20231025-001,2022-95920-LQ-0,English Grammar and Composition,BSND-3,25/10/2023
20240523-002,2024-40280-LQ-0,IT Fundamentals,DICT-1,23/05/2024
20240523-002,2024-40280-LQ-0,Web Development,DICT-1,23/05/2024
20240213-001,2021-47688-LQ-0,Introduction to Programming,BSIT-4,13/02/2024
20240213-001,2021-47688-LQ-0,Database System Concepts,BSIT-4,13/02/2024
20240213-001,2021-47688-LQ-0,Computer Networks,BSIT-4,13/02/2024
20240411-002,2023-41794-LQ-0,English Grammar and Composition,BPA-2,11/04/2024
20231001-001,2024-74783-LQ-0,Automotive Servicing,DCvET-1,01/10/2023
20230720-001,2023-67024-LQ-0,English Grammar and Composition,BSND-2,20/07/2023
20230720-001,2023-67024-LQ-0,Research Writing Techniques,BSND-2,20/07/2023
20240620-001,2024-56691-LQ-0,Philippine History,BSBIO-1,20/06/2024
20240620-001,2024-56691-LQ-0,Research Writing Techniques,BSBIO-1,20/06/2024
20240620-001,2024-56691-LQ-0,English Grammar and Composition,BSBIO-1,20/06/2024
20240331-001,2021-80678-LQ-0,Structural Analysis,BSCE-4,31/03/2024
20240331-001,2021-80678-LQ-0,Geotechnical Engineering,BSCE-4,31/03/2024
20240331-001,2021-80678-LQ-0,Hydraulics,BSCE-4,31/03/2024
20230427-002,2024-46844-LQ-0,Research Writing Techniques,BSMM-1,27/04/2023
20240603-001,2023-60145-LQ-0,Power Systems,BSEE-2,03/06/2024
20240603-001,2023-60145-LQ-0,Electric Circuits,BSEE-2,03/06/2024
20240603-001,2023-60145-LQ-0,Digital Logic Design,BSEE-2,03/06/2024
20230121-002,2023-81486-LQ-0,Assessment of Learning,BSED-2,21/01/2023
20240515-001,2021-55050-LQ-0,Hydraulics,BSCE-4,15/05/2024
20240515-001,2021-55050-LQ-0,Structural Analysis,BSCE-4,15/05/2024
20230711-003,2022-57102-LQ-0,Vehicle Maintenance,DCvET-3,11/07/2023
20230711-003,2022-57102-LQ-0,Automotive Servicing,DCvET-3,11/07/2023
20230530-001,2021-18193-LQ-0,English Grammar and Composition,BSMM-4,30/05/2023
20230530-001,2021-18193-LQ-0,Research Writing Techniques,BSMM-4,30/05/2023
20230530-001,2021-18193-LQ-0,Philippine History,BSMM-4,30/05/2023
20231206-001,2022-46222-LQ-0,Basic Programming,DCpET-3,06/12/2023
20231129-001,2022-50987-LQ-0,Philippine History,BPA-3,29/11/2023
20231129-001,2022-50987-LQ-0,English Grammar and Composition,BPA-3,29/11/2023
20231129-001,2022-50987-LQ-0,Research Writing Techniques,BPA-3,29/11/2023
20231226-001,2024-38399-LQ-0,Structural Analysis,BSCE-1,26/12/2023
20231226-001,2024-38399-LQ-0,Geotechnical Engineering,BSCE-1,26/12/2023
20231226-001,2024-38399-LQ-0,Hydraulics,BSCE-1,26/12/2023
20231219-001,2023-15199-LQ-0,IT Fundamentals,DICT-2,19/12/2023
20231219-001,2023-15199-LQ-0,Web Development,DICT-2,19/12/2023
20230203-001,2022-14045-LQ-0,IT Fundamentals,DICT-3,03/02/2023
20231014-001,2022-52546-LQ-0,Basic Electrical Engineering,DEET-3,14/10/2023
20231014-001,2022-52546-LQ-0,Industrial Electronics,DEET-3,14/10/2023
20230326-001,2023-02737-LQ-0,Auditing Theory,BSA-2,26/03/2023
20230326-001,2023-02737-LQ-0,Advanced Financial Accounting,BSA-2,26/03/2023
20230914-003,2023-31457-LQ-0,Research Writing Techniques,BSBIO-2,14/09/2023
20230120-001,2023-96314-LQ-0,Computer Hardware,DCpET-2,20/01/2023
20230213-004,2024-15243-LQ-0,Philippine History,DOMT-1,13/02/2023
20230213-004,2024-15243-LQ-0,Research Writing Techniques,DOMT-1,13/02/2023
20230208-001,2021-29754-LQ-0,Research Writing Techniques,BSOA-4,08/02/2023
20230208-001,2021-29754-LQ-0,Philippine History,BSOA-4,08/02/2023
20230208-001,2021-29754-LQ-0,English Grammar and Composition,BSOA-4,08/02/2023
20230312-006,2021-73667-LQ-0,Research Writing Techniques,BSMM-4,12/03/2023
20230312-006,2021-73667-LQ-0,English Grammar and Composition,BSMM-4,12/03/2023
20240115-001,2023-09135-LQ-0,Philippine History,DOMT-2,15/01/2024
20240115-001,2023-09135-LQ-0,Research Writing Techniques,DOMT-2,15/01/2024
20240115-001,2023-09135-LQ-0,English Grammar and Composition,DOMT-2,15/01/2024
20240117-001,2024-52936-LQ-0,Philippine History,BEED-1,17/01/2024
20240117-001,2024-52936-LQ-0,Research Writing Techniques,BEED-1,17/01/2024
20240117-001,2024-52936-LQ-0,English Grammar and Composition,BEED-1,17/01/2024
20240211-001,2022-07390-LQ-0,Industrial Electronics,DEET-3,11/02/2024
20240609-002,2022-41763-LQ-0,Advanced Financial Accounting,BSA-3,09/06/2024
20240201-002,2024-31789-LQ-0,Web Development,DICT-1,01/02/2024
20230404-001,2023-25757-LQ-0,IT Fundamentals,DICT-2,04/04/2023
20230404-001,2023-25757-LQ-0,Web Development,DICT-2,04/04/2023
20240101-001,2024-10778-LQ-0,English Grammar and Composition,BEED-1,01/01/2024
20230323-003,2024-37261-LQ-0,Industrial Electronics,DEET-1,23/03/2023
20230323-003,2024-37261-LQ-0,Basic Electrical Engineering,DEET-1,23/03/2023
20230427-003,2021-07179-LQ-0,English Grammar and Composition,BSOA-4,27/04/2023
20240622-003,2022-61143-LQ-0,Web Development,DICT-3,22/06/2024
20231203-001,2021-78511-LQ-0,Assessment of Learning,BSED-4,03/12/2023
20231203-001,2021-78511-LQ-0,Curriculum Development,BSED-4,03/12/2023
20230808-001,2024-71641-LQ-0,Research Writing Techniques,BPA-1,08/08/2023
20230808-001,2024-71641-LQ-0,English Grammar and Composition,BPA-1,08/08/2023
20230808-001,2024-71641-LQ-0,Philippine History,BPA-1,08/08/2023
20230908-001,2024-92921-LQ-0,Philippine History,BSAM-1,08/09/2023
20230908-001,2024-92921-LQ-0,English Grammar and Composition,BSAM-1,08/09/2023
20240312-002,2024-46911-LQ-0,Power Systems,BSEE-1,12/03/2024
20240318-002,2022-20513-LQ-0,Basic Programming,DCpET-3,18/03/2024
20240318-002,2022-20513-LQ-0,Computer Hardware,DCpET-3,18/03/2024
20230816-001,2023-38732-LQ-0,Research Writing Techniques,BSAM-2,16/08/2023
20231111-001,2021-39487-LQ-0,Research Writing Techniques,BSBIO-4,11/11/2023
20231111-001,2021-39487-LQ-0,Philippine History,BSBIO-4,11/11/2023
20231111-001,2021-39487-LQ-0,English Grammar and Composition,BSBIO-4,11/11/2023
20230327-001,2022-24244-LQ-0,Housekeeping Management,BSHM-3,27/03/2023
20230327-001,2022-24244-LQ-0,Food and Beverage Services,BSHM-3,27/03/2023
20230521-001,2024-61918-LQ-0,Business Ethics,BSBA-1,21/05/2023
20230521-001,2024-61918-LQ-0,Principles of Marketing,BSBA-1,21/05/2023
20230521-001,2024-61918-LQ-0,Operations Management,BSBA-1,21/05/2023
20230207-001,2022-45818-LQ-0,Research Writing Techniques,BPA-3,07/02/2023
20230428-001,2023-26227-LQ-0,Research Writing Techniques,BSMM-2,28/04/2023
20230110-001,2021-24908-LQ-0,Curriculum Development,BSED-4,10/01/2023
20230305-001,2024-73009-LQ-0,Cost Accounting,BSA-1,05/03/2023
20230305-001,2024-73009-LQ-0,Taxation Law,BSA-1,05/03/2023
20230305-001,2024-73009-LQ-0,Auditing Theory,BSA-1,05/03/2023
20240423-002,2023-65769-LQ-0,Vehicle Maintenance,DCvET-2,23/04/2024
20240423-002,2023-65769-LQ-0,Automotive Servicing,DCvET-2,23/04/2024
20240624-001,2024-57131-LQ-0,Digital Logic Design,BSEE-1,24/06/2024
20240417-001,2021-04763-LQ-0,Research Writing Techniques,BEED-4,17/04/2024
20231124-002,2021-04262-LQ-0,Advanced Financial Accounting,BSA-4,24/11/2023
20240507-001,2023-59508-LQ-0,Philippine History,BPA-2,07/05/2024
20240507-001,2023-59508-LQ-0,Research Writing Techniques,BPA-2,07/05/2024
20230825-001,2024-43351-LQ-0,Principles of Marketing,BSBA-1,25/08/2023
20230825-001,2024-43351-LQ-0,Business Ethics,BSBA-1,25/08/2023
20230825-001,2024-43351-LQ-0,Operations Management,BSBA-1,25/08/2023
20231115-002,2023-95455-LQ-0,Research Writing Techniques,DOMT-2,15/11/2023
20231115-002,2023-95455-LQ-0,Philippine History,DOMT-2,15/11/2023
20231115-002,2023-95455-LQ-0,English Grammar and Composition,DOMT-2,15/11/2023
20230415-002,2022-12643-LQ-0,Research Writing Techniques,DOMT-3,15/04/2023
20230415-002,2022-12643-LQ-0,Philippine History,DOMT-3,15/04/2023
20231023-003,2022-16726-LQ-0,Data Structures in C,BSIT-3,23/10/2023
20240621-001,2022-46215-LQ-0,English Grammar and Composition,BPA-3,21/06/2024
20231128-003,2021-15643-LQ-0,Research Writing Techniques,BSND-4,28/11/2023
20230718-001,2022-11377-LQ-0,Philippine History,BSMM-3,18/07/2023
20230718-001,2022-11377-LQ-0,Research Writing Techniques,BSMM-3,18/07/2023
20230718-001,2022-11377-LQ-0,English Grammar and Composition,BSMM-3,18/07/2023
20240611-002,2023-62199-LQ-0,Curriculum Development,BSED-2,11/06/2024
20230130-002,2024-85637-LQ-0,Research Writing Techniques,BSAM-1,30/01/2023
20230130-002,2024-85637-LQ-0,English Grammar and Composition,BSAM-1,30/01/2023
20230130-002,2024-85637-LQ-0,Philippine History,BSAM-1,30/01/2023
20231012-001,2023-08778-LQ-0,Food and Beverage Services,BSHM-2,12/10/2023
20231012-001,2023-08778-LQ-0,Housekeeping Management,BSHM-2,12/10/2023
20230910-002,2022-38810-LQ-0,Food and Beverage Services,BSHM-3,10/09/2023
20230220-001,2024-39677-LQ-0,Food and Beverage Services,BSHM-1,20/02/2023
20230220-001,2024-39677-LQ-0,Housekeeping Management,BSHM-1,20/02/2023
20230805-002,2023-79160-LQ-0,Hydraulics,BSCE-2,05/08/2023
20230209-003,2023-40615-LQ-0,Philippine History,BSBIO-2,09/02/2023
20230526-001,2024-85519-LQ-0,Research Writing Techniques,BSND-1,26/05/2023
20230526-001,2024-85519-LQ-0,English Grammar and Composition,BSND-1,26/05/2023
20231007-001,2022-77625-LQ-0,Philippine History,BPA-3,07/10/2023
20231007-001,2022-77625-LQ-0,Research Writing Techniques,BPA-3,07/10/2023
20240202-002,2023-15011-LQ-0,Operations Management,BSBA-2,02/02/2024
20240202-002,2023-15011-LQ-0,Business Ethics,BSBA-2,02/02/2024
20230907-003,2024-29380-LQ-0,Basic Electrical Engineering,DEET-1,07/09/2023
20240509-002,2024-12487-LQ-0,Philippine History,BPA-1,09/05/2024
20240509-002,2024-12487-LQ-0,English Grammar and Composition,BPA-1,09/05/2024
20230512-001,2021-18067-LQ-0,Operations Management,BSBA-4,12/05/2023
20230512-001,2021-18067-LQ-0,Principles of Marketing,BSBA-4,12/05/2023
